0,14,38,43,65,36,1,1,1,1,0,100
0,14,38,43,65,36,1,1,1,1,0,100
0,13,37,42,64,36,1,1,1,1,0,100
0,14,37,42,63,35,1,1,1,1,0,100
0,14,37,42,62,35,1,1,1,1,0,100
0,14,37,42,62,35,1,1,1,1,0,100
0,19,36,41,62,34,1,1,1,1,0,100
0,20,36,41,62,34,1,1,1,1,0,100
0,19,36,41,61,34,1,1,1,1,0,100
0,20,36,41,61,34,1,1,1,1,0,100
0,21,36,41,61,34,1,1,1,1,0,100
0,21,35,41,60,33,1,1,1,1,0,100
0,21,35,40,60,33,1,1,1,1,0,100
0,21,35,40,60,33,1,1,1,1,0,100
0,21,35,40,60,33,1,1,1,1,0,100
0,21,35,40,60,33,1,1,1,1,0,100
0,22,34,40,58,33,1,1,1,1,0,100
0,19,28,37,57,39,1,1,1,1,0,100
0,23,30,38,57,39,1,1,1,1,0,100
0,22,29,38,56,37,1,1,1,1,0,100
0,22,29,37,55,36,1,1,1,1,0,100
0,23,29,34,53,34,1,1,1,1,0,100
0,25,31,34,53,34,1,1,1,1,0,100
0,25,31,35,54,40,1,1,1,1,0,100
0,24,27,35,53,35,1,1,1,1,0,100
0,23,27,35,53,34,1,1,1,1,0,100
0,23,28,35,53,34,1,1,1,1,0,100
0,22,28,35,53,34,1,1,1,1,0,100
0,22,28,35,53,34,1,1,1,1,0,100
0,28,38,45,62,37,1,1,1,1,0,100
0,29,38,44,62,37,1,1,1,1,0,100
0,28,37,44,60,36,1,1,1,1,0,100
0,27,37,43,60,36,1,1,1,1,0,100
0,26,36,42,59,36,1,1,1,1,0,100
0,23,34,42,58,36,1,1,1,1,0,100
0,23,35,41,58,35,1,1,1,1,0,100
0,21,34,41,57,35,1,1,1,1,0,100
0,21,34,41,57,34,1,1,1,1,0,100
0,21,34,41,56,34,1,1,1,1,0,100
0,21,34,41,56,34,1,1,1,1,0,100
0,21,34,41,56,34,1,1,1,1,0,100
0,23,35,40,55,33,1,1,1,1,0,100
0,22,35,39,54,33,1,1,1,1,0,100
0,21,35,38,54,35,1,1,1,1,0,100
0,19,34,38,53,35,1,1,1,1,0,100
0,18,29,35,50,30,1,1,1,1,0,100
0,19,24,27,35,11,1,1,1,1,0,100
0,16,39,43,65,41,1,1,1,1,0,100
0,19,38,42,63,40,1,1,1,1,0,100
0,18,37,42,61,39,1,1,1,1,0,100
0,18,37,41,60,39,1,1,1,1,0,100
0,18,36,41,60,38,1,1,1,1,0,100
0,17,36,41,59,38,1,1,1,1,0,100
0,17,36,40,59,38,1,1,1,1,0,100
0,14,38,39,57,43,1,1,1,1,0,100
0,14,37,38,57,42,1,1,1,1,0,100
0,14,37,38,57,41,1,1,1,1,0,100
0,14,36,38,57,41,1,1,1,1,0,100
0,14,36,38,56,40,1,1,1,1,0,100
0,14,36,38,56,40,1,1,1,1,0,100
0,14,36,38,56,40,1,1,1,1,0,100
0,14,36,38,56,40,1,1,1,1,0,100
0,14,35,38,56,39,1,1,1,1,0,100
0,17,33,37,57,38,1,1,1,1,0,100
0,17,33,37,57,38,1,1,1,1,0,100
0,16,33,37,56,37,1,1,1,1,0,100
0,17,33,37,56,37,1,1,1,1,0,100
0,16,33,37,56,37,1,1,1,1,0,100
0,16,33,37,56,37,1,1,1,1,0,100
0,16,33,37,54,35,1,1,1,1,0,100
0,16,32,36,53,34,1,1,1,1,0,100
0,16,32,36,53,34,1,1,1,1,0,100
0,16,32,36,53,34,1,1,1,1,0,100
0,16,32,36,53,34,1,1,1,1,0,100
0,16,32,36,53,34,1,1,1,1,0,100
