-1,20,26,26,38,27,0,1,0,1,0,100
-1,20,26,26,38,27,0,1,0,1,0,100
-1,20,26,26,37,26,0,1,0,1,0,100
-1,20,26,26,36,27,0,1,0,1,0,100
-1,22,25,25,33,27,0,1,0,1,0,100
-1,23,25,25,33,27,0,1,0,1,0,100
-1,23,25,25,32,27,0,1,0,1,0,100
-1,23,25,25,33,27,0,1,1,1,0,100
-1,24,24,24,32,27,0,1,0,1,0,100
-1,23,24,24,32,27,0,1,0,1,0,100
-1,23,24,24,31,27,0,1,0,1,0,100
-1,23,24,24,31,26,0,1,0,1,0,100
-1,25,24,24,31,25,0,1,1,1,0,100
-1,23,24,24,31,25,0,1,0,1,0,100
-1,23,24,24,31,25,0,1,0,1,0,100
-1,22,24,25,33,27,0,1,1,1,0,100
-1,23,24,25,33,26,0,1,0,1,0,100
-1,24,24,25,33,26,0,1,0,1,0,100
-1,24,24,25,34,26,0,1,1,1,0,100
-1,25,24,25,33,25,0,1,1,1,0,100
-1,25,24,25,33,25,0,1,0,1,0,100
-1,26,24,25,35,26,0,1,0,1,0,100
-1,24,25,25,35,27,0,1,0,1,0,100
-1,23,24,25,35,26,0,1,0,1,0,100
-1,24,24,25,35,26,0,1,0,1,0,100
-1,23,25,26,36,26,0,1,0,1,0,100
-1,25,26,26,38,27,0,1,0,1,0,100
-1,25,26,25,35,26,0,1,0,1,0,100
-1,25,26,23,31,23,0,1,0,1,0,100
-1,26,26,23,32,22,0,1,0,1,0,100
-1,27,25,23,33,24,0,1,0,1,0,100
-1,25,24,24,35,25,0,1,0,1,0,100
-1,24,24,23,34,24,0,1,0,1,0,100
-1,23,24,23,34,24,0,1,0,1,0,100
-1,23,24,23,34,24,0,1,0,1,0,100
-1,22,24,23,34,24,0,1,0,1,0,100
-1,21,24,24,35,24,0,1,0,1,0,100
-1,21,24,24,35,23,0,1,0,1,0,100
-1,21,24,24,37,24,0,1,0,1,0,100
-1,23,25,25,38,25,0,1,0,1,0,100
-1,20,25,25,38,26,0,1,0,1,0,100
-1,19,25,25,38,25,0,1,0,1,0,100
-1,20,24,24,34,26,0,1,0,1,0,100
-1,24,24,24,33,21,0,1,0,1,0,100
-1,22,22,18,29,22,0,1,0,1,0,100
-1,24,17,15,38,22,0,1,0,1,0,100
-1,33,25,23,41,26,0,1,0,1,0,100
-1,35,25,25,41,26,0,1,0,1,0,100
-1,31,25,24,41,27,0,1,0,1,0,100
-1,31,25,24,41,26,0,1,0,1,0,100
